bugID,page_rank,betweenness,closeness,indegree,outdegree,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
502832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
752000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
756186,53.199,317925.868,2.531,110,50,611,1,57,1,0.23
728030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
778438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
746697,1.997,0.0,0.629,0,0,2655,6,136,5,0.10
791655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
791657,3.53,4097.297,2.531,14,38,139,1,26,3,0.13
182803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
549606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
703002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795646,4.292,80538.503,2.531,23,56,708,1,21,2,1.09
754095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
737509,10.661,719.28,2.531,15,9,562,4,18,3,0.87
320489,2.167,0.0,2.531,2,12,223,4,2,3,0.11
817704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
360432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
467080,6.587,61548.248,2.531,32,61,8002,12,117,7,0.17
761987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
704703,17.02,11684.205,2.531,87,13,514,1,79,1,0.25
785385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633845,19.72,1999.316,2.531,31,15,565,2,49,2,0.14
555319,3.827,1.964,2.531,7,3,913,5,4,3,0.23
641224,2.21,16023.832,2.531,3,50,275,0,0,0,1.40
658757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
799877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
729129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
687929,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
709832,3.695,0.0,0.629,1,0,33,0,0,0,11.00
775543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
800838,2.178,0.411,2.531,4,12,90,12,2,4,0.06
635295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633927,4.155,136653.401,2.531,22,36,1518,3,37,3,0.07
292549,2.442,146.085,2.531,6,16,561,4,20,2,0.05
750198,2.167,10.301,2.531,2,16,405,19,5,3,0.06
709438,18.236,936948.908,2.531,63,10,136332,6,1590,9,0.85
536617,18.236,936948.908,2.531,63,10,136332,6,1590,9,0.85
812501,2.21,16023.832,2.531,3,50,112,1,6,0,0.21
724374,3.991,21912.939,2.531,25,36,304,3,4,3,1.88
771544,3.695,0.0,0.629,1,0,33,0,0,0,11.00
818839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
719113,25.804,17923.609,2.531,60,34,1142,1,108,3,0.43
749572,2.167,10.301,2.531,2,16,405,19,5,3,0.06
782575,2.21,16023.832,2.531,3,50,275,0,0,0,1.40
731286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749578,1.997,0.0,0.629,0,0,1308,2,67,5,0.06
733813,92.081,47192.274,2.531,93,5,478,1,37,3,0.18
725182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
731881,6.011,4236964.18,2.531,41,75,2934,3,142,4,0.16
713592,2.599,0.0,2.531,1,4,268,4,6,2,0.28
767878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
591547,3.014,1316481.709,2.531,12,75,2721,8,84,6,0.19
787017,3.695,0.0,0.629,1,0,33,0,0,0,11.00
788639,1.997,0.0,0.629,0,0,126,1,18,1,0.17
725715,2.151,0.183,2.531,3,29,664,3,35,5,0.23
765678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
436241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
560277,2.057,0.125,2.531,1,6,133,2,11,1,0.08
731905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
783228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
586853,18.236,936948.908,2.531,63,10,136332,6,1590,9,0.85
744728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
777460,178.441,115560.339,2.531,1248,6,1409,1,134,1,0.25
780454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
805355,2.247,131.684,2.531,2,13,26,0,0,0,1.38
780596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
588205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
783983,2.06,0.0,2.531,1,0,268,1,2,0,0.28
603079,5.038,19370.669,2.531,15,26,2573,1,17,2,0.01
634236,53.199,317925.868,2.531,110,50,611,1,57,1,0.23
733712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
762197,45.778,33687.52,2.531,101,57,1684,2,167,3,0.15
647424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
605290,53.199,317925.868,2.531,110,50,611,1,57,1,0.23
605452,45.778,33687.52,2.531,101,57,1684,2,167,3,0.15
805353,2.949,0.0,2.531,2,3,162,3,7,4,0.32
743938,2.719,10670.905,2.531,8,24,398,8,7,2,0.05
643669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
816902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
747006,2.105,7012.764,2.531,2,35,148,1,8,0,0.16
675260,2.949,0.0,2.531,2,3,162,3,7,4,0.32
804768,2.214,23.072,2.531,2,17,32,0,0,0,0.36
754656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
626361,1.997,0.0,2.53,0,1,1754,0,0,0,0.00
760956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
588931,2.489,4772.792,2.531,6,78,165,1,10,0,0.09
640968,1.997,0.0,0.629,0,0,446,9,9,3,0.05
287504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
628105,19.72,1999.316,2.531,31,15,565,2,49,2,0.14
792260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
628102,3.647,578123.032,2.531,17,29,567,5,24,4,0.12
795570,2.681,640.648,2.531,4,10,501,2,21,2,0.22
383305,4.353,57494.867,2.531,30,76,921,1,31,1,0.93
790743,2.949,0.0,2.531,2,3,162,3,7,4,0.32
697643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
776497,2.124,4723.329,2.531,3,22,11261,6,404,6,0.17
702248,3.695,0.0,0.629,1,0,33,0,0,0,11.00
787338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785001,1.997,0.0,0.629,0,0,559,3,28,3,0.04
798383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
786240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
786246,9.794,19430.954,2.531,22,46,381,1,7,0,0.81
787330,2.167,10.301,2.531,2,16,405,19,5,3,0.06
788106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
755647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
612550,2.65,31370.064,2.531,9,40,1052,3,48,5,0.26
416734,2.115,711.97,2.531,2,6,224,1,5,0,1.96
760394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
812881,1.997,0.0,0.629,0,0,899,3,47,3,0.09
760392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
730697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
736972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
759304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
784633,3.238,229.789,2.531,3,11,7223,13,148,10,0.49
817965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
791519,2.21,16023.832,2.531,3,50,112,1,6,0,0.21
757413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
673835,53.199,317925.868,2.531,110,50,611,1,57,1,0.23
801343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
763121,2.057,0.125,2.531,1,6,133,2,11,1,0.08
774361,2.167,10.301,2.531,2,16,405,19,5,3,0.06
788482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
515922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
805754,3.695,0.0,0.629,1,0,33,0,0,0,11.00
810764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
735112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
714639,2.295,44094.074,2.531,4,25,264,3,13,5,0.17
785340,1.997,0.0,0.629,0,0,1704,0,0,0,0.00
776222,53.199,317925.868,2.531,110,50,611,1,57,1,0.23
743119,2.21,16023.832,2.531,3,50,275,0,0,0,1.40
641269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
799830,11.945,36.191,2.531,20,9,74,3,4,3,0.16
608217,1.997,0.0,0.629,0,0,1845,6,56,4,0.20
612089,2.071,0.0,2.531,1,24,2790,0,0,0,0.00
654903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
701501,1.997,0.0,0.629,0,0,50,0,0,0,0.84
726395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
726379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
425603,1.997,0.0,2.531,0,28,649,3,33,3,0.09
701396,4.388,2092.591,2.531,3,6,1877,4,95,5,0.05
737437,1.997,0.0,2.531,0,16,1458,3,83,2,0.14
789572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602225,19.72,1999.316,2.531,31,15,565,2,49,2,0.14
748212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
721394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
709479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
756796,24.277,27741.524,2.531,53,27,1788,2,122,4,0.18
779312,53.199,317925.868,2.531,110,50,611,1,57,1,0.23
756655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
695893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
629918,1.997,0.0,2.531,0,8,507,2,42,3,0.18
756798,1.997,0.0,0.629,0,0,8130,9,114,7,0.21
756799,24.277,27741.524,2.531,53,27,1788,2,122,4,0.18
756652,2.593,10813.175,2.531,5,17,1152,2,75,3,0.01
682922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
775982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
816765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
790922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484499,2.168,3.0,2.531,1,3,116,3,3,2,0.19
306319,33.909,262353.13,2.532,180,10,608,0,0,0,2.76
798446,33.909,262353.13,2.532,180,10,608,0,0,0,2.76
753679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
773604,2.337,0.947,2.531,1,2,95,2,3,1,0.49
517615,30.131,42750.703,2.531,57,8,126,0,0,0,0.59
725733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
773765,2.167,10.301,2.531,2,16,405,19,5,3,0.06
795675,4.388,2092.591,2.531,3,6,1877,4,95,5,0.05
787888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749687,12.298,798586.375,2.531,39,40,633,2,17,2,0.11
699040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
670181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
613950,2.56,305.939,2.531,10,16,430,4,19,3,0.14
774205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
742629,1.997,0.0,2.531,0,3,42,2,2,0,0.38
785868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
774209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
736123,1.997,0.0,2.531,0,31,2859,4,84,4,0.08
815542,19.72,1999.316,2.531,31,15,565,2,49,2,0.14
595740,2.53,13661.154,2.531,7,22,561,4,22,4,0.28
791462,2.21,16023.832,2.531,3,50,112,1,6,0,0.21
705735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
738633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
674584,14.895,9877.542,2.531,45,16,173,1,13,1,0.19
821625,2.21,16023.832,2.531,3,50,112,1,6,0,0.21
746939,25.804,17923.609,2.531,60,34,1142,1,108,3,0.43
738638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
537150,6.587,61548.248,2.531,32,61,8002,12,117,7,0.17
811366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
670603,8.1,110330.212,2.531,18,34,1090,0,0,0,0.00
762909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
741718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
596245,18.286,19849.256,2.531,176,25,809,9,22,4,0.26
812991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
740732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
713511,16.804,124.317,2.531,24,2,153,1,4,0,2.69
787822,2.429,3.241,2.531,3,3,3265,1,156,2,1.82
713513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
792698,2.949,0.0,2.531,2,3,162,3,7,4,0.32
750783,1.997,0.0,0.629,0,0,31,0,0,0,0.83
762316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785403,1.997,0.0,2.531,0,34,361,1,7,0,0.16
654196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
595834,9.794,19430.954,2.531,22,46,381,1,7,0,0.81
305995,2.167,0.0,2.531,2,12,223,4,2,3,0.11
616117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
646587,2.21,16023.832,2.531,3,50,275,0,0,0,1.40
381010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
801617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
721328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
694603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
658589,3.349,79789.972,2.532,14,63,172,1,1,0,0.73
730461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
818626,35.263,764258.239,2.531,316,38,1462,1,51,1,1.43
762750,1.997,0.0,2.531,0,3,42,2,2,0,0.38
539040,1.997,0.0,0.629,0,0,229,0,0,0,2.31
779817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
791949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
391132,5.819,59042.958,2.531,50,20,218,2,19,1,0.11
577155,2.21,16023.832,2.531,3,50,275,0,0,0,1.40
536308,2.949,0.0,2.531,2,3,162,3,7,4,0.32
452318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
752828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
726552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
791866,5.791,97577.947,2.531,49,59,1216,6,40,6,0.12
736830,8.217,874.064,2.531,7,10,659,1,75,1,0.44
520650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
653561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
613472,2.337,0.947,2.531,1,2,95,2,3,1,0.49
773944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
564089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
763805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
582242,2.56,305.939,2.531,10,16,430,4,19,3,0.14
689357,22.351,8744.526,2.531,55,31,1814,3,75,4,0.17
750197,12.298,798586.375,2.531,39,40,633,2,17,2,0.11
824513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
482783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
793126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
721191,2.536,0.0,2.531,1,4,853,1,56,1,0.02
684922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749635,2.167,0.0,2.531,2,12,892,1,10,1,0.74
608021,9.794,19430.954,2.531,22,46,381,1,7,0,0.81
616518,1.997,0.0,0.629,0,0,377,3,24,5,0.08
767580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
787937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
751682,2.099,1456.071,2.531,2,23,349,3,21,5,0.11
731167,2.442,146.085,2.531,6,16,561,4,20,2,0.05
702473,14.2,3611.534,2.531,29,27,600,1,42,2,0.14
752229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
700580,3.238,229.789,2.531,3,11,7223,13,148,10,0.49
706306,2.21,16023.832,2.531,3,50,275,0,0,0,1.40
782096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
759177,1.997,0.0,2.531,0,3,42,2,2,0,0.38
777244,5.165,1197598.297,2.531,37,198,1885,1,49,2,0.85
748499,12.298,798586.375,2.531,39,40,633,2,17,2,0.11
778492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
758872,5.003,96764.126,2.531,29,62,1821,3,84,5,0.09
758875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
769564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
354766,6.587,61548.248,2.531,32,61,8002,12,117,7,0.17
705931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
720816,2.222,1220.372,2.531,3,19,277,2,22,3,0.29
775030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
763112,2.21,16023.832,2.531,3,50,275,0,0,0,1.40
692323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
769754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
596863,8.1,110330.212,2.531,18,34,1090,0,0,0,0.00
725619,2.886,0.0,2.531,7,0,2869,6,73,6,0.18
744772,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
793380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
761929,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
761963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
707619,1.997,0.0,0.629,0,0,53,1,1,0,0.33
786257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
541868,17.02,11684.205,2.531,87,13,514,1,79,1,0.25
541869,17.02,11684.205,2.531,87,13,514,1,79,1,0.25
604449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
436232,34.358,62373.38,2.531,4,2,561,4,20,2,0.05
787685,3.329,23978.45,2.531,12,71,379,2,6,2,0.25
758259,1.997,0.0,0.629,0,0,378,0,0,0,0.24
747839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
787155,25.933,41.14,2.531,70,9,1701,19,28,7,0.40
789033,2.874,12936.723,2.531,6,43,216,1,11,1,0.58
726028,3.015,16620.013,2.531,11,39,1176,3,57,4,0.08
720353,3.695,0.0,0.629,1,0,33,0,0,0,11.00
740837,2.719,10670.905,2.531,8,24,398,8,7,2,0.05
745174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
677400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117088,4.353,57494.867,2.531,30,76,921,1,31,1,0.93
759301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
745778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
761081,14.895,9877.542,2.531,45,16,173,1,13,1,0.19
800840,13.405,4198691.429,2.531,88,70,4087,6,80,6,0.15
732902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
758617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
628914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
732901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
781625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
422178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
725167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
574727,1.997,0.0,2.531,0,8,507,2,42,3,0.18
549119,45.778,33687.52,2.531,101,57,1684,2,167,3,0.15
664159,2.295,44094.074,2.531,4,25,264,3,13,5,0.17
579261,2.057,0.125,2.531,1,6,133,2,11,1,0.08
782093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
734167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
377783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
782094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
780611,3.196,22938.363,2.531,7,51,811,18,9,5,0.07
745453,1.997,0.0,0.629,0,0,316,2,19,1,0.18
781364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
754037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
657887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
754039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
770097,2.151,0.183,2.531,3,29,664,3,35,5,0.23
770096,4.292,80538.503,2.531,23,56,708,1,21,2,1.09
754811,1.997,0.0,0.629,0,0,31,0,0,0,0.83
781820,1.997,0.0,0.629,0,0,31,0,0,0,0.83
795226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
739858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
700205,31.324,7111384.371,2.531,12,41,104,1,1,0,0.52
520554,1.997,0.0,0.629,0,0,918,3,35,3,0.24
777282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
776223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
767910,1.997,0.0,0.629,0,0,31,0,0,0,0.83
205735,2.433,5458.293,2.531,8,50,961,10,23,5,0.11
446181,1.997,0.0,2.531,0,8,262,10,15,2,0.09
794952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
797705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
629351,1.997,0.0,2.531,0,8,262,10,15,2,0.09
808324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
737128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
513224,8.784,560066.554,2.531,36,104,1736,1,124,3,0.99
603146,2.4,58206.88,2.532,6,53,1943,28,20,5,0.12
672123,1.997,0.0,2.531,0,7,297,36,1,3,0.31
816654,2.14,884.645,2.531,3,36,750,8,21,6,0.11
625753,2.949,0.0,2.531,2,3,162,3,7,4,0.32
734129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
817514,2.247,131.684,2.531,2,13,26,0,0,0,1.38
796175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
747799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
664020,7.968,4501808.064,2.531,22,67,290,1,8,1,0.13
740727,1.997,0.0,0.629,0,0,1308,2,67,5,0.06
567707,59.49,141451.733,2.531,473,22,349,3,21,5,0.11
764051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
606421,4.918,1333334.437,2.532,33,173,165,0,0,0,7.75
785596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785597,2.06,0.0,2.531,1,0,268,1,2,0,0.28
564206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
768629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795728,1.997,0.0,0.629,0,0,1308,2,67,5,0.06
527555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
541889,7.305,7824.176,2.531,6,14,433,6,10,4,0.49
816453,1.997,0.0,0.629,0,0,3265,1,156,2,1.82
752387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
797275,1.997,0.0,0.629,0,0,1696,5,97,4,0.14
663447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
626052,4.292,80538.503,2.531,23,56,708,1,21,2,1.09
706343,39.099,106295.968,2.531,36,25,1887,9,34,6,0.33
575013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
757795,1.997,0.0,0.629,0,0,31,0,0,0,0.83
745837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
744286,2.15,280840.344,2.531,2,19,500,2,32,4,0.09
697654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
729479,3.695,0.0,0.629,1,0,33,0,0,0,11.00
779849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
716218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
634867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
780578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
613728,53.199,317925.868,2.531,110,50,611,1,57,1,0.23
756068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
671281,3.695,0.0,0.629,1,0,33,0,0,0,11.00
306787,18.286,19849.256,2.531,176,25,809,9,22,4,0.26
106650,2.918,506.05,2.531,2,10,55,0,0,0,1.26
790584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
661658,2.197,0.0,2.531,5,1,2988,6,60,6,0.45
761133,2.489,4772.792,2.531,6,78,165,1,10,0,0.09
540947,2.898,6934.798,2.531,6,30,173,0,0,0,1.93
634256,2.245,1619.283,2.531,5,48,1376,4,57,4,0.17
431906,1.997,0.0,0.629,0,0,1248,11,20,5,0.20
338288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
