bugID,page_rank,betweenness,closeness,indegree,outdegree,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
640934,4.411,7450.988,3.541,13,34,440,7,10,5,0.40
505742,90.1,241501.912,3.541,234,14,443,3,14,3,0.59
623638,3.468,297.705,3.541,5,42,198,2,10,2,0.40
681593,3.476,20511.811,3.541,3,20,2432,11,60,7,0.20
673016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795826,41.613,6855.207,3.541,163,7,915,5,22,3,0.32
612261,3.311,42.833,3.541,2,22,150,1,8,0,0.78
618683,3.143,0.0,0.952,0,0,3651,3,68,4,0.15
612266,11.347,87494.054,3.541,27,16,123309,6,1492,9,0.85
628152,3.143,0.0,0.952,0,0,64,0,0,0,44.00
704684,8.177,87.055,3.541,31,10,261,1,18,1,1.23
646151,3.143,0.0,0.952,0,0,-1,-1,-1,-1,-1
559138,3.143,0.0,0.952,0,0,-1,-1,-1,-1,-1
803022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
519356,3.143,0.0,0.952,0,0,84,0,0,0,3.00
704686,5.359,53254.715,3.541,13,41,555,1,19,2,1.40
519370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
572187,3.217,20644.519,3.541,1,6,206,1,10,0,0.90
355104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
595572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
573590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
635192,3.922,20836.991,3.541,8,58,2438,31,20,5,0.15
611810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
581992,11.347,87494.054,3.541,27,16,123309,6,1492,9,0.85
635191,3.945,432243.452,3.541,7,102,370,1,9,0,0.74
683967,3.143,0.0,0.952,0,0,64,0,0,0,44.00
551384,4.859,1158.22,3.541,15,33,304,5,7,2,0.30
171781,7.258,157463.247,3.541,35,88,578,2,15,4,0.95
680862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
631453,3.143,0.0,0.952,0,0,133,1,2,0,0.74
616117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
571507,3.143,0.0,0.952,0,0,409,2,21,3,0.18
467499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
533717,5.44,6306.169,3.541,7,21,400,3,21,3,0.48
467493,11.074,20783.589,3.541,82,37,2351,7,43,7,0.36
613182,47.828,6764.468,3.541,251,11,105,1,9,2,0.63
382356,3.143,0.0,0.952,0,0,1637,3,19,3,0.42
635519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
705941,47.828,6764.468,3.541,251,11,105,1,9,2,0.63
615646,3.223,0.0,3.541,1,34,5047,6,172,7,0.27
626841,176.116,7718088.545,3.541,879,81,3352,6,133,6,0.15
638074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
469439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
677848,4.79,11176.339,3.541,14,32,375,1,15,0,0.13
481933,3.143,0.0,3.54,0,10,184,5,5,2,0.35
822003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
514592,3.143,0.0,3.54,0,9,65,1,9,0,1.24
550258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
605770,7.514,706408.734,3.541,33,82,2985,4,125,5,0.17
707614,3.143,0.0,3.54,0,9,59,4,3,2,0.52
684497,4.368,8772.53,3.541,5,27,2476,1,167,2,0.79
795729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
697420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
606173,3.702,794.845,3.541,3,15,1265,2,96,3,0.67
687768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
444813,3.622,8230.465,3.541,4,39,499,3,22,4,0.21
546301,5.399,8295.788,3.541,18,29,221,1,18,2,1.19
704703,3.143,0.0,0.952,0,0,540,1,78,1,0.35
578977,3.143,0.0,0.952,0,0,84,0,0,0,3.00
445077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
641226,3.143,0.0,0.952,0,0,64,0,0,0,44.00
641224,3.143,0.0,3.539,0,1,184,0,0,0,0.90
723466,5.178,105255.047,3.541,22,57,264,1,3,0,0.45
639519,3.319,0.0,3.54,3,0,62,0,0,0,3.70
618991,4.277,140.323,3.54,2,4,81,0,0,0,0.00
607248,29.662,1115086.885,3.541,9,38,3549,2,145,5,0.19
795821,3.143,0.0,0.952,0,0,189,2,6,1,1.29
745784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633927,6.138,69926.449,3.541,21,40,283,1,10,1,0.64
348605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231776,3.143,0.0,0.952,0,0,77,1,1,0,8.00
536617,11.347,87494.054,3.541,27,16,123309,6,1492,9,0.85
637596,3.143,0.0,0.952,0,0,64,0,0,0,44.00
635676,6.138,69926.449,3.541,21,40,283,1,10,1,0.64
668965,5.178,105255.047,3.541,22,57,264,1,3,0,0.45
609244,3.208,0.0,3.539,1,0,1020,1,23,2,0.46
537630,3.316,158.358,3.541,3,24,61,0,0,0,6.67
97444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
609243,9.222,33170.13,3.541,25,59,7088,13,104,7,0.18
700288,29.682,1026788.296,3.541,203,108,838,1,2,0,0.93
732508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
641327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
654494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
719110,3.385,252.083,3.541,3,48,328,2,14,1,0.52
632343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
655940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
617649,3.143,0.0,0.952,0,0,4066,8,96,7,0.18
772631,5.513,17824.335,3.541,9,44,3651,3,68,4,0.15
223144,3.878,0.091,3.54,2,6,68,2,1,1,5.11
668565,4.395,106640.589,3.541,9,111,3243,4,183,7,0.21
649079,3.945,432243.452,3.541,7,102,370,1,9,0,0.74
683197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
787014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
678710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
765671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
578150,3.316,158.358,3.541,3,24,61,0,0,0,6.67
658479,3.934,15.45,3.54,6,10,238,2,11,3,0.44
564455,3.945,432243.452,3.541,7,102,370,1,9,0,0.74
685916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
