bugID,page_rank,betweenness,closeness,indegree,outdegree,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
536499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
707220,1.738,0.0,0.686,0,0,33,0,0,0,11.00
696457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
702307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
447835,4.328,32.225,2.77,17,3,354,1,31,1,0.69
589103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
626994,2.737,1.543,2.77,5,7,371,6,8,4,0.52
382778,1.911,14168.984,2.77,3,34,993,7,27,5,0.22
504669,1.887,72.561,2.77,3,25,84,0,0,0,0.31
784687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
428550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
678018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
624111,18.751,2146414.719,2.771,212,109,851,2,3,2,0.73
511135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795561,2.111,4211.208,2.771,6,83,4639,6,122,7,0.18
795564,20.638,38173.818,2.77,38,35,1327,2,175,5,0.14
513975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
527882,35.789,27339.945,2.77,90,57,5794,6,154,6,0.20
625429,1.738,0.0,2.77,0,9,76,10,3,3,0.26
759211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
593842,4.347,2571.57,2.771,4,15,766,5,21,5,0.12
791531,1.738,0.0,0.686,0,0,33,0,0,0,11.00
791533,22.295,4697735.215,2.771,321,152,7072,5,269,6,0.16
791532,3.62,176504.501,2.77,20,52,665,1,22,2,1.08
454704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785806,2.629,74682.18,2.771,12,71,2473,7,79,5,0.18
613314,1.738,0.0,0.686,0,0,121,0,0,0,0.17
148245,7.234,15962.294,2.771,84,41,2528,8,42,7,0.36
616142,1.738,0.0,0.686,0,0,811,7,18,4,0.07
610448,1.738,0.0,0.686,0,0,1074,6,36,3,0.03
591591,8.626,18726.937,2.771,4,38,2320,3,88,5,0.18
795626,15.876,24746.363,2.771,174,24,404,2,17,2,1.44
653163,18.751,2146414.719,2.771,212,109,851,2,3,2,0.73
621009,1.738,0.0,0.686,0,0,64,1,1,0,2.00
709968,65.927,541271.581,2.771,236,13,418,3,14,3,0.44
560890,1.738,0.0,2.77,0,2,74,9,2,2,0.35
641561,4.347,2571.57,2.771,4,15,766,5,21,5,0.12
773533,4.328,32.225,2.77,17,3,354,1,31,1,0.69
806461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
783824,2.589,13351.695,2.771,6,45,217,1,11,1,0.58
717121,1.802,11.45,2.771,2,36,1219,8,26,6,0.24
85228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
533585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
603478,2.924,121584.838,2.77,16,33,702,5,21,4,0.36
581877,12.337,259117.661,2.771,164,102,677,1,22,3,0.95
679228,33.525,46794.807,2.771,174,9,602,0,0,0,2.76
573013,2.19,0.0,2.77,3,7,139,0,0,0,0.44
713209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
688371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
581015,1.96,193.406,2.77,4,30,263,6,15,5,0.19
633511,54.324,756497.653,2.771,204,35,833,2,43,5,0.08
730277,2.073,5713.609,2.771,5,36,809,9,9,7,0.28
739445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
686421,2.11,3.322,2.77,3,3,45,1,1,0,3.43
558183,1.738,0.0,0.686,0,0,-1,-1,-1,-1,-1
700302,1.767,0.0,2.771,1,52,372,1,11,1,0.18
506521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
563847,6.681,10030.994,2.77,6,14,433,6,10,4,0.49
730274,1.738,0.0,0.686,0,0,344,4,8,3,0.44
531337,1.887,85.142,2.77,3,25,141,4,4,2,0.38
484499,1.899,3.0,2.77,1,3,106,3,3,2,0.19
749595,3.492,32966.532,2.771,11,56,7940,9,110,7,0.21
726376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
820459,1.738,0.0,2.77,0,7,511,1,91,0,0.07
707699,3.883,63416.909,2.771,30,76,921,1,31,1,0.93
722155,4.046,61656.996,2.771,21,61,1703,2,95,6,0.28
646534,1.738,0.0,0.686,0,0,-1,-1,-1,-1,-1
628105,15.368,371.465,2.77,28,14,547,2,49,2,0.16
609052,15.876,24746.363,2.771,174,24,404,2,17,2,1.44
326086,2.589,13351.695,2.771,6,45,217,1,11,1,0.58
614966,4.347,2571.57,2.771,4,15,766,5,21,5,0.12
781834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
588673,1.995,736.289,2.77,1,22,148,4,3,2,0.12
592648,1.785,0.0,2.771,1,32,5900,6,194,6,0.25
801542,7.234,15962.294,2.771,84,41,2528,8,42,7,0.36
745334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
622518,1.738,0.0,0.686,0,0,3688,7,94,7,0.17
790464,1.738,0.0,2.77,0,9,76,10,3,3,0.26
800147,1.802,19878.507,2.771,3,97,4700,3,223,5,0.10
622510,3.039,2120.011,2.77,10,32,1290,4,47,4,0.16
633240,2.804,48116.74,2.771,10,60,2786,6,72,6,0.30
485941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
767338,1.738,0.0,0.686,0,0,124,6,2,3,0.26
135868,1.937,457.886,2.77,3,49,45,0,0,0,0.40
107545,3.883,63416.909,2.771,30,76,921,1,31,1,0.93
791440,1.842,1154.576,2.77,3,23,11116,6,398,6,0.17
362952,1.738,0.0,2.77,0,14,351,1,13,0,0.23
774527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
313086,4.642,1072277.974,2.771,37,197,1880,1,49,2,0.85
597741,1.738,0.0,2.77,0,9,76,10,3,3,0.26
546497,1.738,0.0,0.686,0,0,-1,-1,-1,-1,-1
597745,2.037,559.51,2.77,4,14,164,1,11,1,0.53
531425,1.819,0.0,2.771,1,19,57,0,0,0,0.52
682126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
733892,1.738,0.0,0.686,0,0,3462,5,127,7,0.21
633646,1.738,0.0,2.77,0,44,1088,6,26,4,0.29
706476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
678587,4.623,107129.509,2.771,19,27,1000,2,50,3,0.21
790269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
481060,12.674,21256.27,2.77,26,46,1822,4,71,7,0.19
672080,2.672,7953.744,2.77,13,46,599,1,37,1,0.45
597969,2.629,74682.18,2.771,12,71,2473,7,79,5,0.18
519616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
701301,4.328,32.225,2.77,17,3,354,1,31,1,0.69
512175,1.937,457.886,2.77,3,49,45,0,0,0,0.40
597963,1.738,0.0,0.686,0,0,342,1,1,0,2.93
597960,1.738,0.0,0.686,0,0,3462,5,127,7,0.21
596988,3.333,7377.968,2.77,12,55,51,0,0,0,0.00
597966,1.738,0.0,0.686,0,0,40,1,1,0,0.69
634867,1.738,0.0,0.686,0,0,-1,-1,-1,-1,-1
801453,3.321,367298.091,2.771,14,54,3119,6,99,6,0.33
667421,1.738,0.0,0.686,0,0,1138,0,0,0,0.00
615949,1.979,880.056,2.77,3,22,374,6,13,5,0.26
637183,13.119,55503.504,2.771,104,16,2342,7,37,5,0.25
800523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
564391,1.738,0.0,0.686,0,0,91,3,2,2,0.00
613728,37.981,350894.874,2.77,88,50,819,4,33,5,0.18
798915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
567606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
700493,1.815,4902.58,2.771,3,37,155,2,4,2,0.79
736815,10.354,2127.966,2.77,26,26,30,2,1,1,0.58
252828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
539531,4.095,1072.613,2.77,24,14,727,1,26,1,1.31
700499,27.806,13918.862,2.771,56,8,126,0,0,0,0.59
150464,8.798,25975.163,2.77,120,52,1845,5,56,7,0.27
757795,1.738,0.0,2.77,0,2,27,0,0,0,0.75
718389,13.119,55503.504,2.771,104,16,2342,7,37,5,0.25
752309,2.924,121584.838,2.77,16,33,702,5,21,4,0.36
501429,1.738,0.0,0.686,0,0,56,1,2,0,0.12
718383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528368,2.588,27273.158,2.77,4,30,235,1,4,1,0.15
774632,28.478,60658.644,2.77,135,29,1423,1,56,1,0.43
783896,21.644,2605.521,2.77,52,32,498,2,34,2,0.06
751658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
673915,3.62,176504.501,2.77,20,52,665,1,22,2,1.08
604146,4.908,160239.569,2.771,43,92,813,2,19,4,0.85
688971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
709190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
626234,1.842,1154.576,2.77,3,23,11116,6,398,6,0.17
756686,339.801,1670608.059,2.771,1831,8,1555,1,97,1,0.36
701765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
667398,3.045,3557.366,2.77,14,36,540,3,32,5,0.23
630748,1.738,0.0,0.686,0,0,774,3,49,5,0.10
433525,1.844,109.446,2.77,3,44,821,1,135,1,0.23
619122,1.738,0.0,0.686,0,0,368,2,5,1,0.16
557243,1.738,0.0,0.686,0,0,95,2,3,1,0.49
573783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
538267,8.918,2177.789,2.77,86,7,459,1,33,1,0.76
735135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
427715,4.664,6325.832,2.77,10,12,479,3,7,3,0.76
658538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
529459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
596767,7.234,15962.294,2.771,84,41,2528,8,42,7,0.36
700986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
427718,23.073,684903.485,2.771,12,40,3300,2,178,5,0.14
820836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
626343,2.303,368999.888,2.771,8,87,334,1,9,0,0.50
291902,4.642,1072277.974,2.771,37,197,1880,1,49,2,0.85
798863,3.62,176504.501,2.77,20,52,665,1,22,2,1.08
655775,6.878,8.964,2.77,26,8,90,0,0,0,2.35
314660,1.797,10096.979,2.77,2,48,143,1,5,1,0.36
775446,2.46,6.519,2.77,4,6,65,0,0,0,0.77
737928,5.439,25302.434,2.77,5,7,438,1,37,1,0.11
591695,1.738,0.0,0.686,0,0,91,3,2,2,0.00
591746,1.785,0.0,2.771,1,32,5900,6,194,6,0.25
778424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
585705,7.266,20451.461,2.771,57,40,1844,4,99,5,0.05
756198,8.798,25975.163,2.77,120,52,1845,5,56,7,0.27
804606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
760118,2.924,121584.838,2.77,16,33,702,5,21,4,0.36
804601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
793614,105.217,819479.398,2.771,326,11,50,2,5,2,0.17
814963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
365120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
694968,1.738,0.0,0.686,0,0,627,0,0,0,0.00
595668,4.85,6544.499,2.77,57,20,116,1,7,1,0.54
681205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
688577,2.476,0.0,0.686,1,0,56,1,7,0,0.33
764171,1.738,0.0,0.686,0,0,66,1,2,0,0.92
670603,6.148,67252.176,2.77,18,31,1607,2,38,4,0.40
789059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
637167,12.337,259117.661,2.771,164,102,677,1,22,3,0.95
388993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
630690,54.324,756497.653,2.771,204,35,833,2,43,5,0.08
718724,7.234,15962.294,2.771,84,41,2528,8,42,7,0.36
613875,2.235,7.302,2.77,12,7,51,1,7,1,0.29
630697,1.738,0.0,0.686,0,0,4132,3,78,4,0.10
416461,15.876,24746.363,2.771,174,24,404,2,17,2,1.44
610897,1.738,0.0,0.686,0,0,1699,5,53,5,0.14
811221,2.094,125.824,2.77,4,19,193,3,11,4,0.25
751507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
716390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
706780,1.738,0.0,0.686,0,0,33,0,0,0,11.00
782706,2.557,370.965,2.771,16,18,477,4,21,3,0.15
706781,23.073,684903.485,2.771,12,40,3300,2,178,5,0.14
558989,2.11,1034.941,2.77,2,11,744,4,28,5,0.15
672329,1.738,0.0,0.686,0,0,487,1,7,0,1.57
507495,2.265,73315.786,2.771,12,98,8491,5,275,7,0.20
642845,1.738,0.0,0.686,0,0,596,2,36,4,0.17
786076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
659469,1.738,0.0,0.686,0,0,109,0,0,0,0.10
775931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
334080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
768375,1.937,457.886,2.77,3,49,45,0,0,0,0.40
677942,1.83,86.151,2.771,2,22,119,1,8,0,0.30
648964,1.96,193.406,2.77,4,30,263,6,15,5,0.19
577201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
756427,2.944,10842.9,2.77,6,23,259,1,4,1,0.14
632833,1.842,1154.576,2.77,3,23,11116,6,398,6,0.17
774084,2.79,9554.627,2.771,10,23,700,1,18,1,1.66
668851,3.043,198333.978,2.771,16,30,580,7,20,4,0.15
606812,2.111,4211.208,2.771,6,83,4639,6,122,7,0.18
777579,1.842,1154.576,2.77,3,23,11116,6,398,6,0.17
572011,1.934,199.908,2.771,3,33,86,2,3,1,0.29
794950,3.62,176504.501,2.77,20,52,665,1,22,2,1.08
684658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
684308,1.796,28646.928,2.771,2,82,4385,4,158,6,0.23
245572,7.266,20451.461,2.771,57,40,1844,4,99,5,0.05
778645,2.071,1785.2,2.77,3,20,567,5,47,4,0.12
591832,2.628,51964.161,2.771,3,36,274,1,3,0,1.28
742602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
612532,3.631,478.146,2.771,33,18,77,5,2,2,0.29
612531,2.455,321245.243,2.77,12,67,291,1,8,1,0.13
628207,1.975,73.227,2.77,5,26,1087,6,34,5,0.20
585033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
612536,2.275,50833.144,2.771,9,40,403,1,8,1,1.13
704817,1.738,0.0,0.686,0,0,3462,5,127,7,0.21
672438,4.328,32.225,2.77,17,3,354,1,31,1,0.69
646281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
793433,2.0,1512.464,2.771,2,33,549,6,17,4,0.18
776974,2.142,4652.211,2.77,6,40,2260,6,90,5,0.13
507788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
672436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
793439,33.525,46794.807,2.771,174,9,602,0,0,0,2.76
595335,2.11,3.322,2.77,3,3,45,1,1,0,3.43
590858,1.749,5.572,2.77,1,42,2022,8,62,8,0.12
603421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
564961,1.738,0.0,2.77,0,11,315,4,9,5,0.42
634200,10.238,4657.643,2.77,7,3,138,0,0,0,0.23
783369,1.973,1029.266,2.77,5,35,1789,4,62,7,0.34
468630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
680954,3.417,11391.613,2.77,8,21,433,3,24,3,0.33
634534,1.738,0.0,0.686,0,0,1439,2,62,3,0.06
436817,1.738,0.0,0.686,0,0,-1,-1,-1,-1,-1
577155,1.738,0.0,2.77,0,9,43,2,2,0,0.38
696336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
626989,4.795,4012.959,2.77,13,44,859,6,29,5,0.20
504308,1.808,0.0,2.771,1,22,398,4,20,5,0.11
737499,1.738,0.0,2.77,0,2,352,0,0,0,2.17
637171,1.886,1815.525,2.77,2,46,122,3,1,1,0.28
696449,33.525,46794.807,2.771,174,9,602,0,0,0,2.76
603077,1.738,0.0,2.769,0,1,3033,0,0,0,0.00
658649,1.738,0.0,0.686,0,0,1425,4,68,4,0.11
815987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
667380,1.738,0.0,2.77,0,44,1088,6,26,4,0.29
624109,3.561,134364.111,2.771,22,37,283,1,11,1,0.31
760415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
751545,1.738,0.0,0.686,0,0,91,3,2,2,0.00
777281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
622254,4.328,32.225,2.77,17,3,354,1,31,1,0.69
733014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
813593,1.738,0.0,0.686,0,0,344,4,8,3,0.44
780828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87223,2.036,2063.328,2.77,2,33,1982,5,46,5,0.24
705377,2.303,368999.888,2.771,8,87,334,1,9,0,0.50
530322,1.865,2230.731,2.771,2,45,121,0,0,0,0.17
806071,5.249,40.925,2.77,14,19,2140,17,26,6,0.28
501934,33.525,46794.807,2.771,174,9,602,0,0,0,2.76
703133,1.738,0.0,0.686,0,0,394,1,6,1,1.90
816055,2.676,36.419,2.771,5,8,851,2,3,2,0.73
397744,1.738,0.0,2.77,0,38,1963,6,67,5,0.16
776393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
576771,1.986,225664.647,2.77,3,21,106,1,4,0,0.15
714627,1.964,1126.194,2.77,3,39,418,1,1,0,1.06
491547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
611593,1.738,0.0,0.686,0,0,-1,-1,-1,-1,-1
716417,20.394,1209.587,2.77,193,8,354,1,31,1,0.69
726009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
822999,1.798,101.254,2.771,1,24,605,5,17,4,0.17
825037,42.942,17693.867,2.77,125,2,605,5,17,4,0.17
535981,1.842,1154.576,2.77,3,23,11116,6,398,6,0.17
800863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
704678,16.276,12036.187,2.77,46,35,561,2,38,2,0.11
783257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
684872,1.822,9693.0,2.77,1,15,398,5,8,3,0.95
669122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
693010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
149012,7.234,15962.294,2.771,84,41,2528,8,42,7,0.36
599829,3.209,6117.096,2.77,15,36,141,1,26,3,0.12
429969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
498971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
595990,1.922,4448.919,2.77,1,38,4840,6,94,5,0.20
677809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
776025,1.936,4884.366,2.771,1,31,1145,3,44,5,0.24
593301,2.303,368999.888,2.771,8,87,334,1,9,0,0.50
724365,15.283,14859.19,2.77,153,12,62,1,4,0,0.36
756991,3.2,1576.907,2.77,2,5,851,4,30,6,0.41
646839,1.738,0.0,0.686,0,0,1439,2,62,3,0.06
571653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
490164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
531186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
560771,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
551588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
309120,4.642,1072277.974,2.771,37,197,1880,1,49,2,0.85
602805,1.738,0.0,0.686,0,0,2743,4,66,5,0.12
702531,22.264,150732.377,2.771,61,59,1205,2,74,2,0.34
623107,1.996,83.891,2.77,3,10,175,6,9,4,0.04
801551,1.738,0.0,0.686,0,0,263,2,9,2,0.03
602809,15.368,371.465,2.77,28,14,547,2,49,2,0.16
622985,29.139,647039.785,2.77,175,32,937,2,27,3,1.26
674587,2.11,3.322,2.77,3,3,45,1,1,0,3.43
674584,10.82,503.462,2.77,30,16,1228,1,92,1,0.49
623854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
494107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
609755,10.238,4657.643,2.77,7,3,138,0,0,0,0.23
693143,1.738,0.0,0.686,0,0,1546,4,36,4,0.14
790473,1.791,0.143,2.77,1,6,133,2,11,1,0.08
