bugID,page_rank,betweenness,closeness,indegree,outdegree,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
605998,3.165,0.0,0.955,0,0,779,3,45,3,0.28
663328,12.925,151320.737,3.526,70,88,4484,1,476,4,0.24
663329,3.165,0.0,3.524,0,2,1091,0,0,0,0.00
663326,63.735,1325936.085,3.526,172,26,1046,1,89,4,0.21
663327,3.165,0.0,3.525,0,35,4799,6,92,5,0.20
768560,8.056,1181811.735,3.526,36,192,1832,1,47,2,0.86
605996,13.066,615445.965,3.526,33,15,123309,6,1492,9,0.85
588931,3.999,5331.775,3.526,8,103,3820,4,139,6,0.14
537417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
455773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
674620,4.697,40625.696,3.526,10,70,187,0,0,0,1.62
687991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
537419,8.708,70.011,3.525,14,3,387,1,31,1,0.87
521426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633903,5.425,74952.763,3.526,13,41,555,1,19,2,1.40
682649,6.834,130370.515,3.526,31,76,869,1,22,1,1.04
347804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
557008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
285982,3.974,2191836.059,3.526,7,97,370,1,9,0,0.74
695338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
179524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
569328,3.165,0.0,0.955,0,0,64,0,0,0,44.00
134769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
584447,3.349,200.208,3.526,3,23,1092,1,41,2,0.47
637593,4.02,157222.561,3.526,15,62,352,1,18,1,0.80
673835,26.378,185986.992,3.525,60,46,866,4,30,4,0.22
683233,3.574,1079.646,3.526,4,39,111,1,1,0,0.70
681227,14.264,67.68,3.526,19,20,263,2,15,1,0.42
526769,30.831,1998911.352,3.526,200,107,838,1,2,0,0.93
780710,5.605,20998.674,3.526,9,43,3663,3,68,4,0.15
619021,9.751,19322.489,3.526,42,43,435,1,9,0,0.96
650664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
768160,3.575,373.03,3.526,5,18,304,5,7,2,0.30
352616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
753951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
743119,3.165,0.0,3.525,0,1,690,5,22,4,0.27
785220,3.165,0.0,0.955,0,0,98,0,0,0,0.00
562442,3.974,2191836.059,3.526,7,97,370,1,9,0,0.74
644796,28.252,1177129.132,3.526,9,37,3625,2,149,5,0.18
734552,3.165,0.0,0.955,0,0,-1,-1,-1,-1,-1
701396,5.734,372.628,3.525,3,7,380,1,26,1,0.12
554580,3.165,0.0,3.525,0,1,690,5,22,4,0.27
637118,11.919,340020.046,3.526,87,101,1625,1,26,2,1.40
571995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
709479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
771082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
569498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
255498,5.251,441.992,3.526,20,18,733,2,71,4,0.10
571289,3.781,57613.483,3.526,6,73,4069,8,96,7,0.18
637683,3.165,0.0,0.955,0,0,789,3,48,5,0.16
218556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
548685,43.445,11380.511,3.526,163,8,608,0,0,0,3.31
655623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
272286,3.781,57613.483,3.526,6,73,4069,8,96,7,0.18
540094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
571976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
696018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
640473,5.188,0.0,3.524,1,1,1837,1,151,2,0.11
597743,10.406,120522.753,3.526,22,39,718,11,17,6,0.26
665683,4.052,712.396,3.526,10,31,883,7,19,5,0.21
699347,3.165,0.0,0.955,0,0,131,1,8,1,1.36
721025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
611171,4.404,351058.352,3.526,6,35,126,0,0,0,1.52
306319,43.445,11380.511,3.526,163,8,608,0,0,0,3.31
689118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
734637,7.337,6469.167,3.526,5,11,982,9,23,6,0.15
653863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
822040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
609839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
561264,3.165,0.0,0.955,0,0,383,2,5,1,0.31
672123,3.165,0.0,3.526,0,9,802,2,28,2,0.44
630000,3.516,6813.469,3.526,3,30,775,5,28,5,0.33
789379,3.386,0.0,3.526,1,13,343,1,7,0,2.21
411249,3.223,0.0,3.526,1,47,3567,3,217,6,0.09
613950,4.557,200.769,3.526,16,20,577,3,24,3,0.22
525517,3.305,376.433,3.526,2,55,1962,6,48,8,0.22
643674,3.572,2426.248,3.526,2,43,3858,6,109,8,0.34
724391,3.305,0.0,3.526,1,20,1223,6,35,4,0.32
724392,3.305,0.0,3.526,1,20,1223,6,35,4,0.32
594699,3.397,1886.305,3.526,2,45,151,0,0,0,0.61
595743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
511757,33.107,5136.819,3.526,7,14,465,6,10,4,0.63
511756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
632785,4.01,14738.942,3.526,8,34,977,3,69,4,0.15
681905,14.664,47728.892,3.526,36,75,2057,4,91,5,0.28
605018,3.349,200.208,3.526,3,23,1092,1,41,2,0.47
511759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
684429,4.256,63876.93,3.526,11,67,195,1,36,1,0.53
590512,43.445,11380.511,3.526,163,8,608,0,0,0,3.31
508292,20.871,32578.934,3.526,98,18,2374,7,37,5,0.30
778619,4.733,213.3,3.526,11,12,296,1,11,0,0.40
642780,3.165,0.0,0.955,0,0,205,2,6,1,0.79
355594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
486104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
782624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
720679,4.478,17779.088,3.526,10,72,3622,4,150,6,0.07
713511,17.695,6460.328,3.526,24,4,174,1,4,0,3.59
399951,3.56,2.333,3.526,3,14,191,1,11,1,0.98
764334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
413079,6.834,130370.515,3.526,31,76,869,1,22,1,1.04
672264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
759706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
710559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
672262,8.78,68.905,3.525,19,12,156,1,9,1,0.59
305995,3.525,948.183,3.526,3,50,78,0,0,0,2.05
576734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
361835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
661965,3.266,13753.113,3.526,2,82,4388,4,153,6,0.26
730246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
792158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
631995,3.165,0.0,0.955,0,0,3663,3,68,4,0.15
601982,3.249,7043.035,3.525,1,44,1047,4,21,4,0.41
707248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
681633,3.165,0.0,0.955,0,0,2909,6,72,7,0.33
503650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
730461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
662628,6.5,15351.991,3.526,18,49,406,1,15,1,0.71
491547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
684083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
673028,30.831,1998911.352,3.526,200,107,838,1,2,0,0.93
723894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
532702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
532700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
653449,4.124,56962.346,3.526,13,96,7811,4,257,7,0.21
677039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
673023,3.581,1209.618,3.526,2,38,762,5,21,7,0.31
414451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
452318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
327420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
549119,82.51,612791.474,3.526,266,69,6796,6,182,8,0.23
519340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
664795,513.416,163078.157,3.526,1812,9,1639,1,112,1,0.41
747055,33.107,5136.819,3.526,7,14,465,6,10,4,0.63
689738,3.683,294.861,3.526,6,24,98,0,0,0,1.93
606642,3.834,3.929,3.526,3,3,77,1,1,0,8.00
435496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
469267,28.252,1177129.132,3.526,9,37,3625,2,149,5,0.18
613728,26.378,185986.992,3.525,60,46,866,4,30,4,0.22
711820,3.693,17219.752,3.526,4,58,1508,8,39,5,0.15
730066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
819028,6.162,122453.269,3.526,21,39,283,1,10,1,0.64
592595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
436444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
760960,5.257,122691.63,3.526,22,56,252,1,3,0,0.43
596869,3.674,47665.091,3.526,3,35,271,0,0,0,0.94
580967,3.165,0.0,3.525,0,1,690,5,22,4,0.27
303901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
538724,3.165,0.0,0.955,0,0,1306,6,33,4,0.34
777217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
519616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
702473,13.124,335.315,3.525,27,22,428,2,21,1,0.46
581505,5.103,7112.375,3.526,11,9,313,0,0,0,0.03
598506,3.165,0.0,3.524,0,1,4241,0,0,0,0.00
346090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
616183,3.165,0.0,0.955,0,0,-1,-1,-1,-1,-1
752379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
604896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785808,49.895,3414167.135,3.526,306,109,2713,4,96,5,0.21
615492,21.816,16821.13,3.526,47,38,393,2,24,2,0.22
656482,3.227,0.0,3.526,1,44,2204,8,49,7,0.27
153979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
720816,3.509,923.534,3.526,3,20,879,5,42,4,0.20
514589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
596863,3.228,0.0,3.524,1,0,1043,2,26,2,0.42
610513,12.311,2418.215,3.526,78,8,88,2,5,1,1.16
686177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
682103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
679233,10.646,554234.797,3.526,15,70,17424,3,673,6,0.23
657280,10.646,554234.797,3.526,15,70,17424,3,673,6,0.23
537420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
555087,3.165,0.0,0.955,0,0,83,2,9,1,0.18
665273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
645951,3.165,0.0,0.955,0,0,97,0,0,0,1.67
662954,5.605,20998.674,3.526,9,43,3663,3,68,4,0.15
332971,7.628,21460.709,3.526,19,27,874,5,33,4,0.19
605744,30.831,1998911.352,3.526,200,107,838,1,2,0,0.93
605746,3.165,0.0,3.525,0,35,4799,6,92,5,0.20
646557,21.816,16821.13,3.526,47,38,393,2,24,2,0.22
622978,13.074,201510.415,3.526,88,62,2260,1,157,2,1.02
787155,40.536,32.307,3.525,70,9,1734,19,28,7,0.43
581761,3.397,15.252,3.526,2,10,697,5,32,5,0.17
488311,3.281,0.0,3.526,1,24,133,1,4,0,0.64
806798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
349507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
567232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
546316,3.289,32006.134,3.526,3,112,4741,6,138,8,0.28
787158,4.308,58.067,3.526,8,16,139,1,17,1,0.75
117088,6.834,130370.515,3.526,31,76,869,1,22,1,1.04
657573,3.795,332.603,3.526,5,25,1147,7,32,6,0.24
707758,3.165,0.0,0.955,0,0,60,0,0,0,4.88
635434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
515243,3.165,0.0,0.955,0,0,1092,1,41,2,0.47
754380,6.947,179738.827,3.526,28,146,9462,4,268,7,0.24
327695,5.188,0.0,3.524,1,1,1837,1,151,2,0.11
428796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
682462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
595383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
760439,3.165,0.0,0.955,0,0,64,0,0,0,44.00
488421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
671266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
311161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
629120,3.728,1.95,3.526,5,11,185,2,9,4,1.21
637183,20.871,32578.934,3.526,98,18,2374,7,37,5,0.30
610601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
693218,3.165,0.0,3.525,0,1,690,5,22,4,0.27
671064,6.211,2.442,3.525,14,4,95,0,0,0,0.84
735836,3.165,0.0,3.526,0,8,92,2,7,3,1.58
377783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80105,3.241,2.641,3.526,2,66,3344,5,77,6,0.17
576890,3.165,0.0,0.955,0,0,7240,5,245,8,0.22
702650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
724803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
724802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
418378,3.349,200.208,3.526,3,23,1092,1,41,2,0.47
345529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
500675,131.114,205938.024,3.526,271,24,283,0,0,0,0.97
754811,3.165,0.0,0.955,0,0,60,0,0,0,4.88
633357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
627092,3.165,0.0,3.525,0,1,690,5,22,4,0.27
573433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
646952,63.735,1325936.085,3.526,172,26,1046,1,89,4,0.21
488046,3.525,948.183,3.526,3,50,78,0,0,0,2.05
657465,13.759,1603.453,3.526,28,30,92,1,5,0,1.21
689286,3.165,0.0,0.955,0,0,230,1,2,0,2.86
820746,7.408,873793.886,3.526,32,82,2998,4,124,5,0.17
564441,3.165,0.0,0.955,0,0,3663,3,68,4,0.15
622116,3.637,198400.265,3.526,3,19,409,2,21,3,0.18
690632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
700493,3.312,6861.703,3.526,3,33,192,2,4,2,1.40
763237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
735943,8.056,1181811.735,3.526,36,192,1832,1,47,2,0.86
613436,3.334,40.795,3.526,2,22,150,1,8,0,0.78
513224,8.708,70.011,3.525,14,3,387,1,31,1,0.87
622280,4.557,200.769,3.526,16,20,577,3,24,3,0.22
510938,4.66,3863.997,3.526,8,14,367,4,8,3,0.68
674173,3.165,0.0,0.955,0,0,205,1,6,0,0.73
566441,28.566,587314.613,3.526,185,113,1079,1,63,3,0.76
575072,3.165,0.0,0.955,0,0,3663,3,68,4,0.15
697427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
676492,4.64,415562.094,3.526,6,33,2185,4,53,5,0.18
653296,21.816,16821.13,3.526,47,38,393,2,24,2,0.22
709860,3.165,0.0,0.955,0,0,64,0,0,0,44.00
606421,5.188,0.0,3.524,1,1,1837,1,151,2,0.11
806175,39.142,20246.347,3.526,16,26,1887,10,33,6,0.37
564207,3.525,948.183,3.526,3,50,78,0,0,0,2.05
564206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
598782,3.165,0.0,0.955,0,0,3066,5,118,7,0.22
351964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
737509,23.649,126.201,3.525,15,8,528,4,18,3,0.95
628700,3.165,0.0,0.955,0,0,1545,4,36,4,0.14
621009,3.165,0.0,0.955,0,0,97,1,1,0,4.36
563923,33.107,5136.819,3.526,7,14,465,6,10,4,0.63
628706,3.165,0.0,0.955,0,0,757,3,27,3,0.17
701709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
804937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
561019,5.605,20998.674,3.526,9,43,3663,3,68,4,0.15
734948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
788360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
629487,3.165,0.0,0.955,0,0,-1,-1,-1,-1,-1
561025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
476580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
735310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
793096,3.165,0.0,0.955,0,0,469,1,21,2,1.40
725945,4.415,4295.836,3.526,10,45,318,1,4,0,0.61
524961,5.257,122691.63,3.526,22,56,252,1,3,0,0.43
671284,3.165,0.0,0.955,0,0,64,0,0,0,44.00
683702,6.834,130370.515,3.526,31,76,869,1,22,1,1.04
243174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
671281,3.165,0.0,0.955,0,0,64,0,0,0,44.00
528368,4.859,20248.797,3.526,5,30,267,1,4,0,0.38
556524,3.896,25.322,3.526,5,11,157,3,9,3,0.45
743699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
756861,3.281,0.0,3.526,1,24,133,1,4,0,0.64
621716,10.646,554234.797,3.526,15,70,17424,3,673,6,0.23
708248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
445385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
545802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
724129,28.252,1177129.132,3.526,9,37,3625,2,149,5,0.18
472498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
808115,12.925,151320.737,3.526,70,88,4484,1,476,4,0.24
768375,3.525,948.183,3.526,3,50,78,0,0,0,2.05
752168,3.343,0.0,3.526,2,20,435,6,9,4,0.26
712277,3.165,0.0,0.955,0,0,169,5,4,2,0.26
608639,4.156,827.475,3.526,4,16,4575,9,98,10,0.16
752164,4.437,7418.644,3.526,13,34,440,7,10,5,0.40
746896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
803535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
605836,14.264,67.68,3.526,19,20,263,2,15,1,0.42
516182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
605830,14.264,67.68,3.526,19,20,263,2,15,1,0.42
512678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
747334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
658649,4.884,4343.993,3.526,10,42,1292,4,68,4,0.13
