bugID,page_rank,betweenness,closeness,indegree,outdegree,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
663924,11.946,14086.81,3.458,5,5,258,3,9,1,0.36
640934,4.322,57210.081,3.459,13,31,390,7,9,4,0.43
505742,90.641,153647.353,3.459,233,14,443,3,14,3,0.59
550758,3.315,107.407,3.459,2,27,304,5,7,2,0.30
774622,3.043,0.0,0.915,0,0,64,0,0,0,44.00
551448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
623638,3.332,87.907,3.459,5,43,896,4,33,5,0.30
673016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795826,41.183,9431.558,3.459,162,7,915,5,22,3,0.32
612261,3.207,53.85,3.459,2,22,151,1,8,0,0.78
618683,3.043,0.0,0.915,0,0,578,1,6,0,0.55
630877,24.632,844838.054,3.459,186,115,1196,1,74,3,0.74
628152,3.043,0.0,0.915,0,0,64,0,0,0,44.00
704684,7.609,118.865,3.459,30,10,261,1,18,1,1.23
646151,3.043,0.0,0.915,0,0,-1,-1,-1,-1,-1
646152,4.271,2759.505,3.459,4,21,122954,6,1489,9,0.85
559138,3.043,0.0,0.915,0,0,-1,-1,-1,-1,-1
610448,4.156,126.128,3.459,6,16,269,1,5,0,0.42
540947,4.177,2553.684,3.459,6,31,624,5,27,4,0.27
772731,3.043,0.0,0.915,0,0,578,1,6,0,0.55
519356,3.043,0.0,0.915,0,0,84,0,0,0,3.00
702142,4.546,32819.652,3.459,15,69,7216,5,245,8,0.22
700364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
716336,5.004,248846.464,3.459,17,72,2997,4,125,5,0.16
519370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
572187,3.043,0.0,3.459,0,6,205,1,10,0,0.90
355104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
590695,3.043,0.0,0.915,0,0,696,6,17,4,0.14
308086,4.422,394.48,3.459,14,26,291,2,16,2,0.64
348981,3.295,1.625,3.459,2,19,424,2,31,4,0.19
573590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
635192,3.571,1863.76,3.459,3,51,2408,30,20,5,0.15
611810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
581992,4.271,2759.505,3.459,4,21,122954,6,1489,9,0.85
635191,3.673,103237.558,3.459,6,112,380,1,10,0,0.70
610435,3.043,0.0,3.459,0,38,4412,7,179,5,0.08
580913,3.043,0.0,3.457,0,1,693,5,23,4,0.27
547647,3.531,1938.71,3.459,4,23,164,3,2,2,1.16
629950,43.127,716267.704,3.459,289,32,1311,1,38,1,1.80
551384,3.315,107.407,3.459,2,27,304,5,7,2,0.30
597535,24.632,844838.054,3.459,186,115,1196,1,74,3,0.74
631453,3.128,0.0,3.459,1,31,124,1,2,0,0.79
616117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
571507,3.043,0.0,0.915,0,0,374,4,10,5,0.22
467499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
533717,5.424,5055.805,3.459,8,20,409,3,21,3,0.49
485134,3.636,4726.773,3.459,5,43,244,1,6,0,0.96
528645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
613182,37.428,3978.794,3.459,242,11,103,1,9,1,0.65
382356,3.043,0.0,0.915,0,0,1636,3,19,3,0.42
635519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
705941,37.428,3978.794,3.459,242,11,103,1,9,1,0.65
615646,3.121,0.0,3.459,1,34,4864,6,152,7,0.27
624816,6.726,1.0,3.458,6,6,97,1,5,0,1.21
638074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
632504,3.043,0.0,0.915,0,0,131,1,8,1,1.36
486805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
603918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
514592,3.043,0.0,3.458,0,7,3,0,0,0,0.00
550258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
