bugID,page_rank,betweenness,closeness,indegree,outdegree,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
640934,2.655,23077.713,2.511,15,29,101,1,4,0,0.47
505742,54.085,250769.834,2.511,240,14,418,3,14,3,0.44
623638,1.859,435.834,2.511,5,37,129,1,5,0,0.13
795829,14.47,633527.881,2.511,97,42,336,10,3,5,0.38
673016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795826,27.605,17019.34,2.511,181,10,608,0,0,0,2.76
612261,1.739,273.597,2.511,2,21,119,1,8,0,0.30
612266,1.648,0.0,0.626,0,0,136332,6,1590,9,0.85
628152,3.048,0.0,0.626,1,0,33,0,0,0,11.00
519370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
776532,8.309,14279.984,2.511,23,47,1070,5,44,5,0.16
807038,5.566,6437.882,2.511,23,10,302,1,23,1,0.38
687347,1.648,0.0,0.626,0,0,66,2,5,4,0.67
816011,1.883,777.912,2.511,2,31,163,0,0,0,0.97
813024,1.648,0.0,0.626,0,0,26,3,1,2,0.17
576734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
695848,1.79,0.0,2.511,4,0,45,0,0,0,0.40
382356,18.915,66623.719,2.511,57,11,1601,3,19,3,0.32
515243,1.648,0.0,0.626,0,0,11323,6,401,6,0.17
280232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
514592,1.648,0.0,2.511,0,10,65,1,9,0,1.24
550258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
605770,4.491,2853002.314,2.511,40,78,2747,3,144,4,0.14
795728,14.47,633527.881,2.511,97,42,336,10,3,5,0.38
795729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
589195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
745142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
723466,4.157,104433.542,2.511,29,60,382,1,6,1,0.19
732897,8.222,6299.889,2.511,11,29,96,2,1,1,0.78
795821,34.628,5778.833,2.511,46,6,1003,1,71,2,0.41
633927,3.432,125483.483,2.511,22,36,276,1,10,1,0.33
729796,1.701,0.0,2.511,1,27,153,1,4,0,0.59
809789,2.617,11.66,2.511,3,9,88,2,7,2,0.29
635676,3.432,125483.483,2.511,22,36,276,1,10,1,0.33
672870,2.132,0.0,2.51,1,2,498,1,3,0,0.20
609244,6.661,130907.528,2.511,18,34,1732,2,44,4,0.35
602157,16.254,3641.107,2.511,33,17,595,2,51,2,0.14
609243,5.455,55931.616,2.511,32,60,7982,12,117,7,0.18
719117,3.048,0.0,0.626,1,0,33,0,0,0,11.00
719116,2.676,72131.581,2.511,14,62,175,1,1,0,0.70
719114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
719113,21.914,1984.851,2.511,61,36,497,2,34,2,0.06
719110,1.792,19770.608,2.511,3,46,300,2,14,1,0.33
802798,2.263,0.933,2.511,4,6,118,5,4,2,0.42
787014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
765671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795104,30.498,50296.539,2.511,64,52,335,1,4,1,0.79
644542,16.948,582251.702,2.511,159,31,943,2,27,3,1.27
823951,1.648,0.0,0.626,0,0,91,3,2,2,0.00
823955,1.648,0.0,0.626,0,0,91,3,2,2,0.00
820373,1.648,0.0,0.626,0,0,1566,2,107,5,0.25
820379,1.774,35257.353,2.511,4,96,956,1,61,2,0.21
701533,3.048,0.0,0.626,1,0,33,0,0,0,11.00
752391,1.648,0.0,0.626,0,0,27,0,0,0,0.75
663329,16.42,153003.92,2.511,37,33,1091,0,0,0,0.00
663327,1.648,0.0,2.511,0,37,4862,6,94,5,0.20
768560,4.31,1038806.67,2.511,38,210,1899,1,50,2,0.85
588931,1.648,0.0,0.626,0,0,166,1,10,0,0.09
790743,1.648,0.0,0.626,0,0,91,3,2,2,0.00
537419,14.129,3341.162,2.511,110,7,354,1,31,1,0.69
395012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
718575,3.048,0.0,0.626,1,0,33,0,0,0,11.00
749461,1.756,4491.144,2.511,3,21,11323,6,401,6,0.17
695338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
727604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
793866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
637596,3.048,0.0,0.626,1,0,33,0,0,0,11.00
803527,1.856,532188.977,2.511,5,33,369,1,31,1,0.18
521169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
650664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
768160,1.86,480.51,2.511,5,15,246,4,8,2,0.14
753951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785220,1.648,0.0,0.626,0,0,91,3,2,2,0.00
734552,1.648,0.0,0.626,0,0,-1,-1,-1,-1,-1
701396,3.768,21618.588,2.511,3,10,388,1,27,1,0.10
804095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
709479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
771082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
569498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
255498,2.798,1447.611,2.511,19,15,645,2,67,4,0.04
637683,1.648,0.0,0.626,0,0,774,3,49,5,0.10
548685,27.605,17019.34,2.511,181,10,608,0,0,0,2.76
795923,2.205,0.0,2.511,5,5,2903,1,210,2,0.81
640473,16.403,214552.221,2.511,115,6,1424,1,116,0,0.09
803782,1.689,0.0,2.511,1,35,347,2,19,3,0.13
306319,27.605,17019.34,2.511,181,10,608,0,0,0,2.76
653863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
822040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
629001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
630000,1.883,310.658,2.511,2,34,893,5,30,5,0.22
780715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
789379,1.763,0.0,2.511,1,13,343,1,7,0,2.21
511757,4.894,111585.445,2.511,6,14,433,6,10,4,0.49
511756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
511759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
684429,1.681,46.725,2.511,1,27,161,1,35,1,0.24
508292,12.611,52507.841,2.511,106,16,2342,7,37,5,0.25
642780,1.648,0.0,0.626,0,0,175,2,6,1,0.46
720676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
762902,9.978,469935.746,2.511,141,118,1910,1,24,2,1.73
734129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
764334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
544413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
759706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
710559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
616117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
361835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
631995,1.648,0.0,0.626,0,0,626,1,5,0,0.36
681633,1.648,0.0,0.626,0,0,2793,6,71,6,0.30
503650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
813637,2.095,346.515,2.511,3,22,311,4,9,3,0.17
818626,29.524,710048.468,2.511,316,38,1472,1,51,1,1.43
665067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
778102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
532702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
774632,31.493,255698.331,2.511,156,47,1569,1,60,1,0.46
677039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
519340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
689738,1.953,462.452,2.511,6,20,426,5,16,5,0.24
606642,47.488,541156.732,2.511,328,51,45,1,1,0,3.43
819028,3.432,125483.483,2.511,22,36,276,1,10,1,0.33
760960,4.157,104433.542,2.511,29,60,382,1,6,1,0.19
303901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
777217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
702473,12.953,1819.392,2.511,28,27,623,1,43,2,0.16
536379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
807442,1.648,0.0,0.626,0,0,342,1,1,0,2.93
720816,1.835,1080.612,2.511,3,19,838,5,42,4,0.14
806318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
744772,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
662954,3.099,36562.106,2.511,9,47,626,1,5,0,0.36
622978,2.205,0.0,2.511,5,5,2903,1,210,2,0.81
787155,21.18,33.287,2.511,70,9,95,0,0,0,0.19
806798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
349507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
567232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
723473,2.791,1586.826,2.511,9,11,212,2,13,1,0.26
635434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
754380,5.03,319827.638,2.511,43,157,9237,5,248,8,0.21
760439,3.048,0.0,0.626,1,0,33,0,0,0,11.00
772350,1.826,48606.84,2.511,1,32,1195,3,45,5,0.23
754811,1.648,0.0,0.626,0,0,27,0,0,0,0.75
780297,1.797,30587.688,2.511,3,33,571,7,13,6,0.31
536020,1.648,0.0,0.626,0,0,356,2,5,1,0.16
646952,16.948,582251.702,2.511,159,31,943,2,27,3,1.27
689286,1.648,0.0,0.626,0,0,35,1,3,1,0.20
820746,4.491,2853002.314,2.511,40,78,2747,3,144,4,0.14
564441,1.648,0.0,0.626,0,0,626,1,5,0,0.36
763237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
