bugID,page_rank,betweenness,closeness,indegree,outdegree,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
696386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
611896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
481933,2.919,0.0,3.447,0,9,184,5,5,2,0.35
592214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
514592,2.919,0.0,3.447,0,12,65,1,9,0,1.24
550258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
205735,3.465,1607.59,3.448,8,52,250,1,12,1,0.54
600042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
605770,6.779,587724.113,3.448,32,84,2986,4,128,5,0.17
707614,2.919,0.0,3.447,0,12,59,4,3,2,0.52
684497,3.031,3.75,3.448,1,7,67,0,0,0,8.33
795729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
697420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
606173,3.297,6.962,3.448,3,15,1423,2,107,3,0.64
687768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
654877,19.226,6917.933,3.448,30,31,228,1,5,1,0.50
589195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
293460,3.033,35191.573,3.448,3,114,4739,6,138,8,0.28
704703,2.919,0.0,0.876,0,0,540,1,78,1,0.35
578977,2.919,0.0,0.876,0,0,84,0,0,0,3.00
336466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
445077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
731692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
641226,2.919,0.0,0.876,0,0,64,0,0,0,44.00
641224,3.662,40660.4,3.447,1,6,287,1,11,1,0.44
723466,5.741,120762.841,3.448,25,61,302,1,3,0,0.44
723464,16.757,7231.551,3.448,35,56,6288,6,181,8,0.26
639519,3.156,0.0,3.447,3,0,78,0,0,0,2.05
618991,3.863,39.042,3.447,2,5,81,0,0,0,0.00
795821,2.919,0.0,0.876,0,0,568,0,0,0,40.00
605819,38.416,32901.197,3.448,161,8,618,0,0,0,3.31
745784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633927,5.622,78104.362,3.448,21,41,285,1,10,1,0.63
641227,2.919,0.0,0.876,0,0,1843,2,67,3,0.09
577677,3.805,60029.561,3.448,13,96,7903,5,258,7,0.21
545960,2.919,0.0,0.876,0,0,-1,-1,-1,-1,-1
676571,27.588,16534.546,3.448,53,27,380,1,6,0,1.46
669787,3.215,4112.398,3.448,3,54,2321,3,106,5,0.22
536617,23.196,48511.472,3.448,61,10,128416,6,1520,9,0.85
809789,4.49,148.5,3.447,4,8,120,2,7,2,0.89
635676,5.622,78104.362,3.448,21,41,285,1,10,1,0.63
668965,5.741,120762.841,3.448,25,61,302,1,3,0,0.44
609244,2.977,0.0,3.447,1,0,1474,2,26,2,0.77
678268,5.741,120762.841,3.448,25,61,302,1,3,0,0.44
537630,3.086,546.099,3.448,3,24,1079,1,42,2,0.47
97444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
609243,8.434,52514.864,3.448,25,58,7242,13,105,7,0.18
522286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
719117,2.919,0.0,0.876,0,0,64,0,0,0,44.00
102936,2.994,0.0,3.448,1,34,5149,6,172,7,0.26
719115,12.165,307730.403,3.448,89,63,2264,1,158,2,1.01
732508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
641327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
654494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
719110,3.145,290.74,3.448,3,48,328,2,14,1,0.52
632343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
655940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
617649,2.919,0.0,0.876,0,0,4070,8,96,7,0.18
772631,5.061,21402.329,3.448,9,46,3775,3,70,4,0.15
223144,2.919,0.0,0.876,0,0,2162,2,94,4,0.11
579558,5.002,63559.206,3.448,13,41,562,1,19,2,1.44
668565,4.065,108120.786,3.448,9,105,3258,4,189,7,0.21
713593,5.401,3099.0,3.447,1,7,3,0,0,0,0.00
720754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
655781,3.145,290.74,3.448,3,48,328,2,14,1,0.52
787014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
678710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
765671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
762581,16.757,7231.551,3.448,35,56,6288,6,181,8,0.26
578150,3.086,546.099,3.448,3,24,1079,1,42,2,0.47
658479,3.675,18.914,3.447,6,10,238,2,11,3,0.44
685916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432284,2.919,0.0,0.876,0,0,1245,7,30,5,0.29
519370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
655835,27.772,1382194.923,3.448,9,39,3649,2,151,4,0.18
655834,15.334,40049.811,3.448,76,29,1834,4,48,4,0.13
629487,2.919,0.0,0.876,0,0,-1,-1,-1,-1,-1
427167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
597333,3.805,60029.561,3.448,13,96,7903,5,258,7,0.21
601678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
597886,2.919,0.0,3.447,0,12,59,4,3,2,0.52
391132,17.948,29678.739,3.448,83,32,522,2,17,1,0.79
712937,2.919,0.0,0.876,0,0,6056,5,211,6,0.22
727394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
627712,4.634,22845.918,3.447,6,17,573,0,0,0,0.00
627716,5.434,5716.394,3.448,17,53,200,0,0,0,0.57
528261,2.919,0.0,3.448,0,11,150,2,6,1,1.11
703624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
628711,2.919,0.0,0.876,0,0,84,0,0,0,3.00
663328,11.395,253101.45,3.448,61,91,4543,1,487,4,0.25
663329,23.007,6997.11,3.448,37,35,131,0,0,0,2.77
663326,26.692,605898.85,3.448,148,27,1104,2,90,4,0.21
663327,3.23,2888.53,3.448,1,37,4799,6,92,5,0.20
768560,7.436,1174767.711,3.448,36,193,1832,1,47,2,0.86
605996,23.196,48511.472,3.448,61,10,128416,6,1520,9,0.85
588931,3.69,5780.489,3.448,8,103,3769,4,142,6,0.14
537417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
531665,46.154,62647.044,3.448,339,20,469,1,21,2,1.40
455773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
687991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
537419,8.927,162.953,3.448,14,3,387,1,31,1,0.87
521426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633903,5.002,63559.206,3.448,13,41,562,1,19,2,1.44
682649,6.283,79769.032,3.448,31,78,856,1,22,1,1.04
347804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
520164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
557008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
285982,3.745,285215.345,3.448,7,96,371,1,9,0,0.73
695338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
179524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
569328,2.919,0.0,0.876,0,0,64,0,0,0,44.00
134769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
813897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
508121,7.25,3545.102,3.448,17,25,1499,2,83,6,0.37
757413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
673835,34.638,194305.337,3.448,69,49,854,4,29,5,0.24
133238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
526769,26.801,256116.723,3.448,204,108,846,1,3,0,0.92
780710,5.061,21402.329,3.448,9,46,3775,3,70,4,0.15
619021,9.047,20423.689,3.448,42,44,450,1,9,0,0.93
744811,2.919,0.0,0.876,0,0,90,1,1,0,4.33
352616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
753951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
743119,3.662,40660.4,3.447,1,6,287,1,11,1,0.44
785220,2.919,0.0,0.876,0,0,84,0,0,0,3.00
521164,3.407,39239.999,3.448,9,75,2992,6,84,5,0.20
644796,27.772,1382194.923,3.448,9,39,3649,2,151,4,0.18
781645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
701396,6.113,53.165,3.447,4,6,380,1,26,1,0.12
554580,3.662,40660.4,3.447,1,6,287,1,11,1,0.44
637118,10.996,315517.648,3.448,87,103,1706,1,24,2,1.44
571995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
601587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
709479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
771082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
569498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
255498,4.834,487.115,3.448,20,19,726,2,71,4,0.10
571289,3.482,63234.508,3.448,6,72,4070,8,96,7,0.18
637683,2.919,0.0,0.876,0,0,250,0,0,0,2.91
218556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
635677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
697459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
548685,38.416,32901.197,3.448,161,8,618,0,0,0,3.31
655623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
780611,4.507,16451.24,3.448,7,54,408,3,26,1,0.14
795923,12.165,307730.403,3.448,89,63,2264,1,158,2,1.01
540094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
571976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
696018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
640473,5.717,0.0,3.447,1,1,1747,1,145,2,0.11
655919,3.082,22.612,3.448,2,21,91,0,0,0,1.54
665683,2.919,0.0,0.876,0,0,831,7,19,5,0.23
775982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
699347,2.919,0.0,0.876,0,0,132,1,8,1,1.36
721025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
611171,3.455,93737.651,3.448,6,36,126,0,0,0,1.52
636114,3.036,0.583,3.447,1,4,65,1,3,0,2.17
306319,38.416,32901.197,3.448,161,8,618,0,0,0,3.31
689118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
734637,6.766,6221.667,3.448,5,11,982,9,23,6,0.15
653863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
804784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
609839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
561264,2.919,0.0,0.876,0,0,385,2,5,1,0.31
777927,3.12,958.546,3.448,2,60,4526,7,146,8,0.16
630000,3.288,7734.033,3.448,3,32,898,5,29,5,0.30
780715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
789379,3.124,0.0,3.448,1,13,343,1,7,0,2.21
659637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
640788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
411249,2.972,0.0,3.448,1,48,401,2,6,1,0.35
716178,2.919,0.0,3.447,0,2,60,0,0,0,4.88
613950,4.173,21.556,3.448,16,20,551,3,24,3,0.24
643674,3.23,1986.179,3.448,2,44,3857,6,109,8,0.34
724391,3.114,8300.794,3.448,2,21,1235,6,35,4,0.32
724392,3.114,8300.794,3.448,2,21,1235,6,35,4,0.32
595740,3.639,7869.107,3.448,7,26,379,1,13,1,1.64
595743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
511757,34.172,19633.669,3.448,7,14,465,6,10,4,0.63
511756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
632785,2.919,0.0,0.876,0,0,953,3,69,4,0.16
511759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
684429,3.963,39403.836,3.448,12,63,195,1,36,1,0.53
704847,3.401,7671.877,3.448,3,35,100,1,1,0,2.50
744847,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
508292,19.83,37071.131,3.448,98,18,2374,7,37,5,0.30
642780,2.919,0.0,0.876,0,0,207,2,6,1,0.77
355594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
486104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
782624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
720679,4.221,16828.418,3.448,10,71,3619,4,150,6,0.07
713511,15.692,6234.463,3.448,25,5,174,1,4,0,3.59
764336,3.935,311321.805,3.448,3,40,493,3,1,1,1.88
399951,3.284,2.31,3.448,3,14,191,1,11,1,0.98
764334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
683967,2.919,0.0,0.876,0,0,64,0,0,0,44.00
413079,6.283,79769.032,3.448,31,78,856,1,22,1,1.04
759706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
710559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
672262,11.366,350.813,3.448,26,14,218,1,15,2,0.41
630467,2.919,0.0,3.448,0,17,342,1,11,0,0.39
305995,4.685,0.0,3.447,20,0,78,0,0,0,2.05
576734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
361835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
661965,2.919,0.0,0.876,0,0,4369,4,153,6,0.25
361389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
631995,2.919,0.0,0.876,0,0,3775,3,70,4,0.15
592842,11.395,253101.45,3.448,61,91,4543,1,487,4,0.25
681633,4.045,37998.967,3.448,9,61,2821,6,70,7,0.33
503650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
730461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
662628,5.958,18920.724,3.448,18,49,406,1,15,1,0.71
813637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
818626,46.803,724490.67,3.448,289,32,1258,1,33,0,1.91
669720,18.547,73152.286,3.448,117,64,115,0,0,0,1.55
673028,26.801,256116.723,3.448,204,108,846,1,3,0,0.92
723894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
532702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
532700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
653449,3.805,60029.561,3.448,13,96,7903,5,258,7,0.21
677039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
673023,3.196,1176.398,3.448,2,39,787,5,23,7,0.31
414451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
631474,9.302,3720.09,3.448,7,3,169,0,0,0,0.61
529995,23.196,48511.472,3.448,61,10,128416,6,1520,9,0.85
452318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
327420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
666225,26.801,256116.723,3.448,204,108,846,1,3,0,0.92
519340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
615989,34.638,194305.337,3.448,69,49,854,4,29,5,0.24
664795,478.693,231988.273,3.448,1805,8,1623,1,112,1,0.43
747055,34.172,19633.669,3.448,7,14,465,6,10,4,0.63
747054,10.576,9607.981,3.448,83,37,2332,8,41,7,0.36
606642,3.537,3.676,3.448,3,3,77,1,1,0,8.00
435496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
469267,27.772,1382194.923,3.448,9,39,3649,2,151,4,0.18
625714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
711820,3.404,17728.604,3.448,4,60,172,2,3,1,0.51
730066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
681129,3.537,3.676,3.448,3,3,77,1,1,0,8.00
819028,5.622,78104.362,3.448,21,41,285,1,10,1,0.63
592595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
760960,5.741,120762.841,3.448,25,61,302,1,3,0,0.44
619601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
580967,3.662,40660.4,3.447,1,6,287,1,11,1,0.44
303901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
374810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
777217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
519616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
401240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
702473,17.303,1000.824,3.448,36,22,544,2,32,2,0.32
494445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
598506,2.919,0.0,3.447,0,1,4241,0,0,0,0.00
701301,8.927,162.953,3.448,14,3,387,1,31,1,0.87
497304,6.785,17325.264,3.448,11,15,147,1,1,0,0.97
695855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
759177,63.513,68995.216,3.448,123,8,43,2,2,0,0.38
752379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
667512,26.801,256116.723,3.448,204,108,846,1,3,0,0.92
615492,22.496,13549.206,3.448,48,32,402,2,24,2,0.24
769564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638060,2.919,0.0,0.876,0,0,64,0,0,0,44.00
720816,3.096,65.301,3.448,2,11,879,5,42,4,0.20
514589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
538687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
610513,11.409,2999.334,3.448,78,8,88,2,5,1,1.16
682103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
537420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
555087,2.919,0.0,0.876,0,0,83,2,9,1,0.18
645951,2.919,0.0,0.876,0,0,97,0,0,0,1.67
662954,5.061,21402.329,3.448,9,46,3775,3,70,4,0.15
332971,7.083,11951.623,3.448,20,27,889,5,34,4,0.19
560780,4.156,107.543,3.448,8,10,1112,4,40,6,0.30
605746,3.23,2888.53,3.448,1,37,4799,6,92,5,0.20
667835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
725641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
622978,12.165,307730.403,3.448,89,63,2264,1,158,2,1.01
787155,37.731,35.125,3.447,70,9,1734,19,28,7,0.43
581761,3.135,16.024,3.448,2,11,1112,3,82,5,0.10
488311,3.014,0.0,3.448,1,27,133,1,4,0,0.64
806798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
349507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
567232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
723471,10.277,21588.446,3.447,26,27,210,1,1,0,0.57
546316,3.033,35191.573,3.448,3,114,4739,6,138,8,0.28
723473,4.544,310.606,3.448,8,14,196,1,11,1,0.60
787158,3.965,64.094,3.448,8,16,139,1,17,1,0.75
117088,6.283,79769.032,3.448,31,78,856,1,22,1,1.04
657573,3.498,816.097,3.448,5,25,1161,7,32,6,0.24
635434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
515243,2.919,0.0,0.876,0,0,1079,1,42,2,0.47
745778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
754380,7.482,259514.793,3.448,35,154,921,1,27,1,0.38
327695,5.717,0.0,3.447,1,1,1747,1,145,2,0.11
428796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
536620,2.919,0.0,0.876,0,0,761,4,28,5,0.21
595383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
650399,163.883,165230.04,3.448,622,11,1423,2,107,3,0.64
488421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
671266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
311161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
366320,46.803,724490.67,3.448,289,32,1258,1,33,0,1.91
637183,19.83,37071.131,3.448,98,18,2374,7,37,5,0.30
610601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345094,3.007,717.319,3.448,2,115,3003,5,112,5,0.21
546035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
693218,3.662,40660.4,3.447,1,6,287,1,11,1,0.44
671064,8.223,0.367,3.447,8,3,95,0,0,0,0.84
735836,2.919,0.0,3.448,0,4,92,2,7,3,1.58
377783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
691847,11.366,350.813,3.448,26,14,218,1,15,2,0.41
609044,7.825,107807.43,3.448,34,67,1829,4,106,5,0.16
702650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
724803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
724802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
418378,3.086,546.099,3.448,3,24,1079,1,42,2,0.47
345529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
500675,131.549,122435.257,3.448,272,23,293,0,0,0,1.03
741053,3.41,342.697,3.448,7,23,1948,8,59,7,0.13
710880,2.919,0.0,0.876,0,0,84,0,0,0,3.00
780297,3.098,32125.132,3.448,2,37,102,0,0,0,1.41
536020,2.919,0.0,0.876,0,0,385,2,5,1,0.31
573433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
646952,26.692,605898.85,3.448,148,27,1104,2,90,4,0.21
482809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
745515,3.155,4.14,3.448,3,31,126,1,4,0,1.12
657465,19.226,6917.933,3.448,30,31,68,0,0,0,2.73
689286,2.919,0.0,0.876,0,0,456,3,21,4,0.57
820746,6.779,587724.113,3.448,32,84,2986,4,128,5,0.17
564441,2.919,0.0,0.876,0,0,3775,3,70,4,0.15
622116,3.339,101174.245,3.448,3,22,417,3,21,3,0.17
690632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
637618,27.236,445922.139,3.448,59,40,846,2,54,3,0.25
763237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
791826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
613436,3.076,88.763,3.448,2,22,151,1,8,0,0.79
513224,8.927,162.953,3.448,14,3,387,1,31,1,0.87
510938,4.631,27279.858,3.448,8,15,363,4,8,3,0.67
674173,2.919,0.0,0.876,0,0,615,2,35,2,0.26
575072,2.919,0.0,0.876,0,0,3775,3,70,4,0.15
575073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
697427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
676492,4.249,497221.741,3.448,6,40,2300,4,58,5,0.17
709860,2.919,0.0,0.876,0,0,64,0,0,0,44.00
547247,34.172,19633.669,3.448,7,14,465,6,10,4,0.63
806174,2.919,0.0,3.447,0,12,59,4,3,2,0.52
806175,39.584,624466.04,3.448,15,26,1887,10,33,6,0.37
780889,2.919,0.0,3.447,0,2,60,0,0,0,4.88
564207,4.685,0.0,3.447,20,0,78,0,0,0,2.05
564206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
387460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
351964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
737509,16.831,809.482,3.448,15,9,528,4,18,3,0.95
628700,2.919,0.0,0.876,0,0,1545,4,36,4,0.14
752387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
563923,34.172,19633.669,3.448,7,14,465,6,10,4,0.63
628706,2.919,0.0,0.876,0,0,757,3,27,3,0.17
701709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
804937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
561019,5.061,21402.329,3.448,9,46,3775,3,70,4,0.15
734948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
788360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
757392,2.919,0.0,0.876,0,0,374,1,1,0,3.69
476580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
682625,2.919,0.0,0.876,0,0,1843,2,67,3,0.09
793096,2.919,0.0,0.876,0,0,469,1,21,2,1.40
725945,4.057,4663.304,3.448,10,48,324,1,4,0,0.62
671284,2.919,0.0,0.876,0,0,64,0,0,0,44.00
683702,6.283,79769.032,3.448,31,78,856,1,22,1,1.04
243174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
671281,2.919,0.0,0.876,0,0,64,0,0,0,44.00
756714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
